sample_id,similarity_threshold,fight_threshold,hawk_dove_C,police_density,n_steps,mean_fighting,std_fighting,peak_fighting,min_fighting,fighting_range,cv_fighting,max_step_jump,mean_abs_step_jump,early_mean_fighting,late_mean_fighting,absolute_drift,relative_drift,fraction_zero_fighting,mean_fighting_fraction,mean_happy_fraction,mean_entropy,mean_arrests,instability_score,unstable_flag
201,0.21619345704093573,0.058308728784322805,14.606815027818083,0.09589600201696157,100,198.23,18.16141789618861,251.0,160.0,91.0,0.0916179079664461,77.0,23.141414141414142,198.3,198.16,0.14000000000001478,0.0007062503152903939,0.0,0.15486718749999998,0.9909609374999999,0.6564710411071778,26.6,0.6165523512681833,False
202,0.21619345704093573,0.058308728784322805,0.8154522524215281,0.14408626735210417,100,157.33,20.77741803015957,212.0,109.0,103.0,0.13206265829885952,69.0,19.515151515151516,164.1,150.56,13.539999999999992,0.08606114536324916,0.0,0.12291406249999999,0.9790234375,0.4584362457275391,36.58,0.70145339049303,False
203,0.31955213043838737,0.2337453603744507,14.606815027818083,0.14408626735210417,100,37.13,8.530715093120858,58.0,15.0,43.0,0.22975262841693664,35.0,9.313131313131313,34.92,39.34,4.420000000000002,0.11904120657150556,0.0,0.029007812499999997,0.9898750000000001,0.4638846866607666,2.89,0.7034697577864897,False
204,0.3515779780689627,-0.10398058518767353,11.949073921516536,0.017973626647144556,100,638.78,28.19772331235272,708.0,585.0,123.0,0.04414309044170563,37.0,10.353535353535353,660.38,617.18,43.200000000000045,0.06762891762422124,0.0,0.49904687499999995,0.960515625,0.4276542312622071,21.36,0.152744123386863,False
205,0.09562082779593767,-0.10398058518767353,11.949073921516536,0.017973626647144556,100,1004.37,17.961433684425085,1037.0,957.0,80.0,0.017883283734505297,41.0,8.181818181818182,1013.78,994.96,18.819999999999936,0.018738114439897584,0.0,0.7846640624999999,0.9980781249999999,0.6656069778442383,22.01,0.0,False
206,0.3515779780689627,0.2784101814031602,11.949073921516536,0.017973626647144556,100,346.14,15.104317263617048,382.0,313.0,69.0,0.04363643977470691,49.0,15.464646464646465,345.38,346.9,1.5199999999999818,0.004391286762581562,0.0,0.270421875,0.9900078125000001,0.48790146560668946,1.94,0.0,False
207,0.3515779780689627,-0.10398058518767353,2.695843438617885,0.017973626647144556,100,483.2,59.362614497678585,615.0,387.0,228.0,0.12285309291738118,33.0,11.535353535353535,529.08,437.32,91.76000000000005,0.18990066225165572,0.0,0.3775,0.9653281249999999,0.32946622753143306,20.67,0.7351292674512879,False
208,0.3515779780689627,-0.10398058518767353,11.949073921516536,0.10264255579560994,100,607.78,19.487729472670743,652.0,555.0,97.0,0.03206378866147413,55.0,14.545454545454545,613.38,602.18,11.200000000000045,0.018427720556780488,0.0,0.47482812499999993,0.8914687499999998,0.5715881965637207,134.76,0.03260869565217391,False
209,0.09562082779593767,0.2784101814031602,2.695843438617885,0.10264255579560994,100,86.15,16.40022865694256,124.0,50.0,74.0,0.19036829549556075,51.0,18.949494949494948,84.7,87.6,2.8999999999999915,0.033662217063261654,0.0,0.0673046875,0.9994999999999998,0.6340639438629151,1.24,0.42762297005677147,False
210,0.7740083493292332,0.41415846571326265,6.270130403339862,0.12913171542808413,100,3.87,3.2822400887198975,14.0,0.0,14.0,0.84812405393279,11.0,3.4444444444444446,4.62,3.12,1.5,0.38759689922480617,0.21,0.003023437500000001,0.010718749999999999,0.6509803775787354,1.35,3.018914792036933,True
211,0.5422647822648287,0.41415846571326265,6.270130403339862,0.12913171542808413,100,18.21,6.61255623794611,44.0,5.0,39.0,0.36312774508215867,22.0,6.222222222222222,19.56,16.86,2.6999999999999993,0.14827018121911034,0.0,0.0142265625,0.7175078125000001,0.35841936931610113,2.59,1.0972046331875398,True
212,0.7740083493292332,0.0340388640761376,6.270130403339862,0.12913171542808413,100,291.89,27.25725408033612,359.0,227.0,132.0,0.09338193867667999,96.0,25.595959595959595,289.84,293.94,4.100000000000023,0.014046387337695785,0.0,0.22803906250000006,0.013015625000000001,0.6492800888061524,116.01,0.9185906823595955,False
213,0.7740083493292332,0.41415846571326265,9.687328331265597,0.12913171542808413,100,4.07,3.247321973565295,14.0,0.0,14.0,0.7978678067727997,13.0,3.4444444444444446,4.18,3.96,0.21999999999999975,0.05405405405405399,0.12,0.0031796875000000002,0.011304687499999997,0.6508346748352051,1.39,1.682748603659063,True
214,0.7740083493292332,0.41415846571326265,6.270130403339862,0.029364165533334013,100,38.89,10.137943578458108,67.0,17.0,50.0,0.26068252965950395,34.0,10.121212121212121,42.92,34.86,8.060000000000002,0.20725122139367452,0.0,0.0303828125,0.0113671875,0.6505790866851807,3.07,1.0946730700182943,True
215,0.5422647822648287,0.0340388640761376,9.687328331265597,0.029364165533334013,100,620.8,26.614281880223636,677.0,546.0,131.0,0.04287094375036024,56.0,19.717171717171716,630.06,611.54,18.519999999999982,0.029832474226804098,0.0,0.485,0.6172421875,0.45427935256958,44.08,0.20878164847472042,False
216,0.8306739360094071,-0.0035757713019847204,3.9215918142348527,0.14653147857636212,100,308.18,26.127908450543835,365.0,247.0,118.0,0.08478132406562344,87.0,22.595959595959595,310.5,305.86,4.639999999999986,0.015056136024401279,0.0,0.240765625,0.012046874999999999,0.6488525375366211,134.53,0.6901984150746923,False
217,0.5816180537920446,-0.0035757713019847204,3.9215918142348527,0.14653147857636212,100,288.14,22.306061956338237,357.0,235.0,122.0,0.07741397222301047,68.0,23.565656565656564,291.0,285.28,5.720000000000027,0.01985146109530099,0.0,0.225109375,0.5434140625,0.5045239734649658,110.25,0.5041137268630504,False
218,0.8306739360094071,-0.2383781775832176,3.9215918142348527,0.14653147857636212,100,922.68,15.719338408469996,963.0,879.0,84.0,0.017036609017720115,67.0,16.262626262626263,919.18,926.18,7.0,0.0075865955694281876,0.0,0.7208437499999998,0.009703125,0.6493015045166017,232.33,0.18569353488601112,False
219,0.8306739360094071,-0.0035757713019847204,0.15441893134266138,0.14653147857636212,100,312.46,24.282676952922632,388.0,233.0,155.0,0.07771451370710694,98.0,23.707070707070706,313.72,311.2,2.5200000000000387,0.008065032324137614,0.0,0.24410937500000007,0.016859375,0.6432893253326416,135.23,0.8361303609354125,False
220,0.8306739360094071,-0.0035757713019847204,3.9215918142348527,0.09718280902132391,100,568.77,19.668174800931578,628.0,526.0,102.0,0.03458019023670654,76.0,17.414141414141415,566.88,570.66,3.7799999999999727,0.006645920143467435,0.0,0.44435156249999996,0.0108515625,0.6499118320465088,140.22,0.32655472943030184,False
221,0.5816180537920446,-0.2383781775832176,0.15441893134266138,0.09718280902132391,100,699.09,26.695353528282784,778.0,641.0,137.0,0.03818586094534721,61.0,18.434343434343436,702.9,695.28,7.6200000000000045,0.010899884135089908,0.0,0.5461640625,0.5782421875,0.4522477272033691,152.79,0.20163884648842062,False
222,0.4078544656280428,0.3152972809970379,14.288477496802805,0.03565938547253608,100,93.85,13.834287115713623,131.0,55.0,76.0,0.14740849350787028,68.0,12.363636363636363,98.24,89.46,8.780000000000001,0.09355354288758659,0.0,0.07332031249999998,0.9549687500000001,0.2884340246200561,2.5,0.6068883044452287,False
223,0.24220495177432894,0.3152972809970379,14.288477496802805,0.03565938547253608,100,155.77,15.520215849014473,187.0,115.0,72.0,0.0996354615716407,64.0,18.727272727272727,157.72,153.82,3.9000000000000057,0.025036913397958563,0.0,0.12169531250000003,0.9963906250000002,0.5883554069519044,0.91,0.3274778196604486,False
224,0.4078544656280428,0.10091730356216433,14.288477496802805,0.03565938547253608,100,366.31,26.093177269163675,429.0,306.0,123.0,0.0712325005300529,63.0,16.242424242424242,373.92,358.7,15.220000000000027,0.04154950724795945,0.0,0.2861796875,0.874234375,0.3668078372955323,36.18,0.21951770424620787,False
225,0.4078544656280428,0.3152972809970379,12.081386528629809,0.03565938547253608,100,106.64,15.090076209217766,147.0,70.0,77.0,0.14150484067158445,55.0,17.353535353535353,107.82,105.46,2.3599999999999994,0.022130532633158284,0.0,0.08331250000000001,0.9523281250000001,0.28883276309967043,2.92,0.2681218202206301,False
226,0.4078544656280428,0.3152972809970379,14.288477496802805,0.021698907613754273,100,176.62,16.268853678117583,214.0,132.0,82.0,0.09211218252812582,40.0,13.666666666666666,183.08,170.16,12.920000000000016,0.07315139848261813,0.0,0.137984375,0.9387031250000001,0.3374878635406494,3.23,0.23922746948534507,False
227,0.24220495177432894,0.10091730356216433,12.081386528629809,0.021698907613754273,100,734.63,15.007767988611764,771.0,692.0,79.0,0.020429015951719594,40.0,14.090909090909092,733.52,735.74,2.2200000000000273,0.0030219294066401144,0.0,0.5739296875000001,0.9897578125000002,0.636038745880127,19.71,0.0,False
228,0.060359069053083664,-0.2720165006816387,7.9167676371522235,0.1135947829298675,100,1086.43,13.737725430361463,1121.0,1041.0,80.0,0.012644832552821133,41.0,11.626262626262626,1081.02,1091.84,10.819999999999936,0.009959224248225781,0.0,0.8487734375000001,0.9947265625,0.6524263603210448,179.29,0.0,False
229,0.38681192151270805,-0.2720165006816387,7.9167676371522235,0.1135947829298675,100,710.43,19.042717768217855,762.0,663.0,99.0,0.026804495542443105,41.0,14.878787878787879,717.52,703.34,14.17999999999995,0.0199597426910462,0.0,0.5550234375,0.7601015625,0.46862341766357424,175.09,0.0,False
230,0.060359069053083664,0.3611336916685105,7.9167676371522235,0.1135947829298675,100,13.25,5.933590818383081,31.0,2.0,29.0,0.447818174972308,22.0,5.474747474747475,11.9,14.6,2.6999999999999993,0.20377358490566033,0.0,0.010351562499999998,0.99971875,0.6412625995635985,0.15,1.483273424720973,True
231,0.060359069053083664,-0.2720165006816387,5.202810858096926,0.1135947829298675,100,1088.54,15.071443195659796,1127.0,1038.0,89.0,0.013845557531794695,36.0,11.93939393939394,1090.62,1086.46,4.1599999999998545,0.0038216326455618116,0.0,0.850421875,0.9941953124999999,0.6393312206268311,179.59,0.0,False
232,0.060359069053083664,-0.2720165006816387,7.9167676371522235,0.05001708980649709,100,1186.89,9.538233589087657,1215.0,1168.0,47.0,0.008036324839780987,25.0,6.616161616161616,1189.48,1184.3,5.180000000000064,0.004364347159382978,0.0,0.9272578125000002,0.9964687499999999,0.6522015243530274,79.08,0.0,False
233,0.38681192151270805,0.3611336916685105,5.202810858096926,0.05001708980649709,100,79.1,16.529065309327084,116.0,41.0,75.0,0.20896416320261801,51.0,16.545454545454547,88.38,69.82,18.560000000000002,0.23463969658659928,0.0,0.061796874999999994,0.9476640625,0.3047020580291748,3.12,1.1178225881755697,True
234,0.4875461849849671,0.15872026011347773,11.47340490380302,0.06806675935164093,100,162.75,16.10489056156545,203.0,118.0,85.0,0.09895478071622398,69.0,16.08080808080808,169.24,156.26,12.980000000000018,0.07975422427035342,0.0,0.1271484375,0.917734375,0.3666038959503174,20.57,0.47885933327885444,False
