sample_id,similarity_threshold,fight_threshold,hawk_dove_C,police_density,n_steps,mean_fighting,std_fighting,peak_fighting,min_fighting,fighting_range,cv_fighting,max_step_jump,mean_abs_step_jump,early_mean_fighting,late_mean_fighting,absolute_drift,relative_drift,fraction_zero_fighting,mean_fighting_fraction,mean_happy_fraction,mean_entropy,mean_arrests,instability_score,unstable_flag
26,0.8013148478232325,0.2727522991597653,17.308747354894876,0.02992366442456841,100,84.8,11.979983305497552,122.0,58.0,64.0,0.14127338803652773,45.0,13.080808080808081,86.18,83.42,2.760000000000005,0.03254716981132082,0.0,0.08833333333333333,0.001125,0.6359266395568848,7.28,0.10823501811696164,False
27,0.8013148478232325,-0.25610725656151767,17.431334823649376,0.02992366442456841,100,313.74,17.926304694498526,352.0,273.0,79.0,0.05713745360648475,63.0,19.78787878787879,315.1,312.38,2.7200000000000273,0.008669599031044901,0.0,0.3268125,0.0008750000000000001,0.6422518154144287,35.37,0.41159418689400806,False
28,0.8013148478232325,-0.25610725656151767,17.308747354894876,0.03422640040516853,100,326.18,17.265213581071045,371.0,282.0,89.0,0.05293155184582453,42.0,17.171717171717173,323.02,329.34,6.319999999999993,0.019375804770372165,0.0,0.3397708333333334,0.0011979166666666666,0.6387377315521241,40.88,0.1055392362568192,False
29,0.532506992155686,0.2727522991597653,17.431334823649376,0.03422640040516853,100,89.44,11.396771472658385,124.0,62.0,62.0,0.127423652422388,43.0,12.696969696969697,92.32,86.56,5.759999999999991,0.06440071556350616,0.0,0.09316666666666668,0.12301041666666666,0.6194835842132569,7.35,0.2199093969048288,False
30,0.37744814730249343,0.16315327063202867,2.091736541315913,0.14298754615709186,100,53.69,12.14964608538043,91.0,29.0,62.0,0.22629253278786424,43.0,12.707070707070708,54.34,53.04,1.3000000000000043,0.024213075060532767,0.0,0.05592708333333334,0.7662187500000002,0.3289305317368171,10.23,0.28138579573701233,False
31,0.07882583905011416,0.16315327063202867,2.091736541315913,0.14298754615709186,100,131.29,17.350674338480335,174.0,87.0,87.0,0.13215533809490698,50.0,18.232323232323232,135.92,126.66,9.259999999999991,0.07053088582527223,0.0,0.1367604166666667,0.9974791666666667,0.5442575565338136,3.84,0.43477674736007166,False
32,0.37744814730249343,0.014708913117647215,2.091736541315913,0.14298754615709186,100,134.45,19.75620155799186,199.0,90.0,109.0,0.14694088179986511,82.0,19.747474747474747,136.9,132.0,4.900000000000006,0.03644477500929718,0.0,0.14005208333333333,0.6753020833333335,0.41362483711242676,34.7,0.7991914174092793,False
33,0.37744814730249343,0.16315327063202867,5.4310707520693535,0.14298754615709186,100,53.26,12.213615353366913,91.0,25.0,66.0,0.22932060370572502,42.0,12.171717171717171,51.06,55.46,4.399999999999999,0.08261359369132555,0.0,0.05547916666666666,0.7329270833333332,0.3625716979980468,8.75,0.5429505338292344,False
34,0.37744814730249343,0.16315327063202867,2.091736541315913,0.10092505192384123,100,87.56,13.661127332691104,134.0,54.0,80.0,0.15602018424727163,58.0,13.515151515151516,91.52,83.6,7.920000000000002,0.09045226130653268,0.0,0.09120833333333334,0.7515104166666667,0.3397388939944181,14.67,0.5370500190805915,False
35,0.07882583905011416,0.014708913117647215,5.4310707520693535,0.10092505192384123,100,217.68,19.333845970215034,265.0,172.0,93.0,0.08881774150227413,76.0,24.32323232323232,216.14,219.22,3.0800000000000125,0.01414920984932016,0.0,0.22675,0.9935937500000002,0.6080630088806153,24.72,0.771064779026879,False
36,0.08412487637251616,-0.024550835043191888,13.33033261084929,0.06286083936691284,100,92.22,8.79270151887348,116.0,70.0,46.0,0.0953448440563162,37.0,8.494949494949495,94.48,89.96,4.52000000000001,0.049013229234439494,0.0,0.09606249999999998,0.9985520833333332,0.6593837425231933,13.54,0.10213834923817953,False
37,0.3296992239076644,-0.024550835043191888,13.33033261084929,0.06286083936691284,100,270.01,21.031640449570265,340.0,216.0,124.0,0.07789207973619594,58.0,17.474747474747474,266.88,273.14,6.259999999999991,0.023184326506425657,0.0,0.2812604166666667,0.8232291666666667,0.5024299602508545,48.28,0.24970735693619275,False
38,0.08412487637251616,-0.3267606995999813,13.33033261084929,0.06286083936691284,100,123.87,14.472494601830052,160.0,94.0,66.0,0.11683615566182329,23.0,7.696969696969697,126.5,121.24,5.260000000000005,0.04246387341567777,0.0,0.12903125,0.9980937499999999,0.6666846763610841,37.22,0.09550111710090746,False
39,0.08412487637251616,-0.024550835043191888,13.048187970928847,0.06286083936691284,100,102.94,10.34003868464717,129.0,76.0,53.0,0.1004472380478645,40.0,10.333333333333334,105.72,100.16,5.560000000000002,0.054012045851952614,0.0,0.10722916666666667,0.99828125,0.6688349250793456,15.83,0.12479337768651988,False
40,0.08412487637251616,-0.024550835043191888,13.33033261084929,0.1467437139339745,100,95.01,10.006492892117597,125.0,67.0,58.0,0.10532041776778862,40.0,11.727272727272727,97.42,92.6,4.820000000000007,0.05073150194716353,0.0,0.09896875,0.99846875,0.6553402770996093,7.87,0.10992569575783166,False
41,0.3296992239076644,-0.3267606995999813,13.048187970928847,0.1467437139339745,100,366.61,14.56152121174158,403.0,332.0,71.0,0.039719378117731595,42.0,13.484848484848484,363.34,369.88,6.5400000000000205,0.017839120591364176,0.0,0.38188541666666675,0.6694791666666664,0.5953522548675537,145.09,0.0,False
42,0.5102645595092327,0.30657950416207325,4.887736490834504,0.110580619238317,100,56.12,11.834086361016638,80.0,28.0,52.0,0.21087110408083817,43.0,14.626262626262626,56.26,55.98,0.28000000000000114,0.004989308624376357,0.0,0.05845833333333332,0.14700000000000002,0.6091174418401236,9.64,0.2449878729922803,False
43,0.7331863861531019,0.30657950416207325,4.887736490834504,0.110580619238317,100,46.74,11.431202911330024,76.0,22.0,54.0,0.24457002377685116,36.0,10.94949494949495,48.58,44.9,3.6799999999999997,0.0787334189131365,0.0,0.048687499999999995,0.01584375,0.6324954830169678,9.55,0.561357222802982,False
44,0.5102645595092327,0.21441543027758603,4.887736490834504,0.110580619238317,100,118.35,19.236098876851305,183.0,61.0,122.0,0.16253568970723536,101.0,24.666666666666668,116.46,120.24,3.780000000000001,0.03193916349809887,0.0,0.12328125,0.14129166666666668,0.6136141235351562,22.59,1.2699430152133249,True
45,0.5102645595092327,0.30657950416207325,1.1033626199699937,0.110580619238317,100,64.79,11.212756128624221,91.0,28.0,63.0,0.17306306727310108,38.0,12.272727272727273,64.32,65.26,0.9400000000000119,0.014508411791943385,0.0,0.06748958333333334,0.16283333333333336,0.5993059680938719,11.92,0.15575269063650882,False
46,0.5102645595092327,0.30657950416207325,4.887736490834504,0.0712591303512454,100,83.22,13.70078829848852,113.0,52.0,61.0,0.164633360952758,51.0,17.0,83.52,82.92,0.5999999999999943,0.00720980533525588,0.0,0.08668750000000001,0.15835416666666666,0.6043518310546875,11.57,0.2737358075803526,False
47,0.7331863861531019,0.21441543027758603,1.1033626199699937,0.0712591303512454,100,163.25,18.750133332859264,227.0,129.0,98.0,0.11485533435135843,80.0,21.87878787878788,164.16,162.34,1.8199999999999932,0.011148545176110218,0.0,0.17005208333333335,0.017010416666666667,0.6290116439819335,32.15,0.7405134859698472,False
48,0.5453193417750299,-0.24751202464103694,12.320526973623782,0.139105577301234,100,341.12,14.279551813694994,381.0,309.0,72.0,0.04186078744633851,47.0,15.222222222222221,340.38,341.86,1.4800000000000182,0.004338649155722379,0.0,0.3553333333333334,0.08073958333333332,0.6354002475738526,147.75,0.0245488879563575,False
49,0.4425363636109978,-0.24751202464103694,12.320526973623782,0.139105577301234,100,330.12,15.165935513511853,366.0,297.0,69.0,0.04594067464410473,54.0,17.343434343434343,328.24,332.0,3.759999999999991,0.011389797649339607,0.0,0.3438750000000001,0.3607395833333333,0.6030875839233398,131.67,0.1916204695540782,False
50,0.5453193417750299,0.08226980119943622,12.320526973623782,0.139105577301234,100,95.5,14.705441169852742,131.0,51.0,80.0,0.1539836771712329,74.0,17.86868686868687,94.38,96.62,2.240000000000009,0.02345549738219905,0.0,0.09947916666666666,0.12313541666666666,0.6202931522369384,24.15,0.587320782173892,False
51,0.5453193417750299,-0.24751202464103694,17.911621637176722,0.139105577301234,100,204.52,14.282492779623592,244.0,172.0,72.0,0.06983421073549576,47.0,15.94949494949495,204.68,204.36,0.3199999999999932,0.0015646391550948229,0.0,0.2130416666666667,0.08244791666666668,0.6342372848510742,90.92,0.054762903902643746,False
52,0.5453193417750299,-0.24751202464103694,12.320526973623782,0.04070422254502773,100,529.12,14.76162592670604,566.0,497.0,69.0,0.027898446338649154,43.0,13.535353535353535,534.5,523.74,10.759999999999991,0.020335651648019336,0.0,0.5511666666666667,0.14588541666666666,0.6179088321685792,59.7,0.0,False
53,0.4425363636109978,0.08226980119943622,17.911621637176722,0.04070422254502773,100,200.03,13.520691550360876,231.0,168.0,63.0,0.06759331875399129,41.0,15.343434343434344,202.12,197.94,4.180000000000007,0.020896865470179507,0.0,0.20836458333333333,0.5737500000000001,0.49108818445687336,24.55,0.0295845572807386,False
54,0.12289555049501359,0.13425165265798572,6.480084009561687,0.0424535615183413,100,274.73,18.608522241166813,320.0,232.0,88.0,0.06773385593552511,84.0,21.141414141414142,275.4,274.06,1.339999999999975,0.004877516106722873,0.0,0.2861770833333333,0.9982708333333333,0.6381473888397217,4.02,0.7441416171566138,False
55,0.8461272602900863,0.13425165265798572,6.480084009561687,0.0424535615183413,100,384.01,18.735258204785975,439.0,344.0,95.0,0.04878846437537037,63.0,16.666666666666668,387.0,381.02,5.980000000000018,0.015572511132522638,0.0,0.4000104166666668,0.0011666666666666665,0.6366425773620605,49.37,0.28192570179119647,False
56,0.12289555049501359,-0.16991420984268185,6.480084009561687,0.0424535615183413,100,729.45,18.113185804821853,779.0,690.0,89.0,0.024831291801798414,31.0,9.636363636363637,734.48,724.42,10.06000000000006,0.013791212557406346,0.0,0.75984375,0.9869479166666667,0.624219836807251,53.65,0.0,False
57,0.12289555049501359,0.13425165265798572,6.280554516986012,0.0424535615183413,100,279.58,20.201079179093377,335.0,236.0,99.0,0.07225509399489727,81.0,23.98989898989899,276.2,282.96,6.759999999999991,0.024179125831604517,0.0,0.29122916666666665,0.998,0.6290638778686523,4.95,0.8230061620690418,False
58,0.12289555049501359,0.13425165265798572,6.480084009561687,0.10743557779118418,100,169.09,23.591564170270694,232.0,117.0,115.0,0.13952075326909158,87.0,34.27272727272727,172.94,165.24,7.699999999999989,0.0455378792359098,0.0,0.17613541666666666,0.9982708333333333,0.5975763641357421,4.26,1.492119476692897,True
59,0.8461272602900863,-0.16991420984268185,6.280554516986012,0.10743557779118418,100,517.23,19.069271092519507,575.0,475.0,100.0,0.03686806854304566,57.0,19.343434343434343,520.12,514.34,5.779999999999973,0.011174912514741939,0.0,0.53878125,0.0012916666666666664,0.637274369430542,150.04,0.31418269761689155,False
60,0.4656344367191195,-0.07845866680145258,18.973760421946643,0.10232425119727849,100,167.24,11.969227209807658,196.0,142.0,54.0,0.07156916533011036,40.0,11.969696969696969,165.2,169.28,4.0800000000000125,0.0243960774934227,0.0,0.17420833333333335,0.44618750000000007,0.5740966228485108,45.82,0.0,False
61,0.6454511024523527,-0.07845866680145258,18.973760421946643,0.10232425119727849,100,140.17,12.591310495734747,171.0,107.0,64.0,0.0898288542179835,49.0,13.969696969696969,139.36,140.98,1.6199999999999761,0.011557394592280633,0.0,0.14601041666666664,0.013447916666666665,0.6409174682617187,49.88,0.013157894736842105,False
62,0.4656344367191195,-0.1172412902116775,18.973760421946643,0.10232425119727849,100,189.51,13.22988662082937,230.0,158.0,72.0,0.06981102116420965,38.0,11.434343434343434,190.82,188.2,2.6200000000000045,0.013825127961585165,0.0,0.19740625,0.41146875,0.5869915760040284,56.58,0.0,False
63,0.4656344367191195,-0.07845866680145258,13.453853865526614,0.10232425119727849,100,233.6,15.083766107971844,262.0,195.0,67.0,0.06457091655809864,60.0,16.08080808080808,233.22,233.98,0.7599999999999909,0.0032534246575342076,0.0,0.2433333333333334,0.4228333333333334,0.5804205436706543,69.41,0.21811294917949506,False
